2026-02-20 01:34:45 | root                           | INFO     | ================================================================================
2026-02-20 01:34:45 | root                           | INFO     | MEET ASSISTANT INICIADO - Log file: logs\meet_assistant_20260220_013445.log
2026-02-20 01:34:45 | root                           | INFO     | ================================================================================
2026-02-20 01:34:45 | root                           | INFO     | Log level: INFO
2026-02-20 01:34:48 | config.settings                | INFO     | 
================================================================================
2026-02-20 01:34:48 | config.settings                | INFO     | DISPOSITIVOS DE ÁUDIO DISPONÍVEIS (38 total):
2026-02-20 01:34:48 | config.settings                | INFO     | ================================================================================
2026-02-20 01:34:49 | config.settings                | INFO     | ================================================================================

2026-02-20 01:34:49 | __main__                       | INFO     | Iniciando Meet Assistant AI v3.2...
2026-02-20 01:34:49 | core.ai_services               | INFO     | Gemini API configurado com sucesso
2026-02-20 01:34:49 | core.ai_services               | INFO     | Whisper pronto para lazy loading (carregará na primeira uso)
2026-02-20 01:34:49 | core.ai_services               | INFO     | Google Speech Recognition inicializado
2026-02-20 01:34:49 | gui.app_window                 | INFO     | Calibrando ruído com device 4...
2026-02-20 01:34:50 | gui.app_window                 | INFO     | Calibração de ruído concluída
2026-02-20 01:34:50 | gui.app_window                 | INFO     | MeetAssistantApp inicializado com sucesso
2026-02-20 01:34:51 | core.audio_engine              | INFO     | AudioEngine iniciado
2026-02-20 01:38:14 | gui.app_window                 | INFO     | Encerrando MeetAssistantApp...
2026-02-20 01:38:14 | core.audio_engine              | INFO     | ThreadPoolExecutor finalizado
2026-02-20 01:38:14 | core.audio_engine              | INFO     | PyAudio terminado
2026-02-20 01:38:14 | __main__                       | INFO     | Meet Assistant encerrado
